Date,Open*,High,Low,Close**,Volume,Market Cap
"Mar 05, 2017",0.119821,0.12368,0.116513,0.121757,"4,191.90","6,087,850"
"Mar 04, 2017",0.122602,0.125583,0.117666,0.119901,"6,235.48","5,995,050"
"Mar 03, 2017",0.119272,0.124929,0.118119,0.122444,"9,499.01","6,122,200"
"Mar 02, 2017",0.135408,0.135475,0.115596,0.119301,"8,963.03","5,965,050"
"Mar 01, 2017",0.117455,0.135197,0.113717,0.135197,"12,914.30","6,759,850"
"Feb 28, 2017",0.115442,0.118271,0.113307,0.117443,"19,659.30","5,872,150"
"Feb 27, 2017",0.115234,0.118632,0.10963,0.115376,"8,960.20","5,768,800"
"Feb 26, 2017",0.114553,0.115582,0.104331,0.114986,"8,433.31","5,749,300"
"Feb 25, 2017",0.120864,0.12166,0.110955,0.114526,"9,338.60","5,726,300"
"Feb 24, 2017",0.119243,0.136124,0.086475,0.121185,"17,386.20","6,059,250"
"Feb 23, 2017",0.121958,0.122226,0.114699,0.118724,"6,304.03","5,936,200"
"Feb 22, 2017",0.124515,0.124515,0.115683,0.121959,"6,902.84","6,097,950"
"Feb 21, 2017",0.1214,0.127322,0.114101,0.121561,"14,370.40","6,078,050"
"Feb 20, 2017",0.123001,0.127204,0.116679,0.121475,"10,970.70","6,073,750"
"Feb 19, 2017",0.124522,0.124827,0.117671,0.122905,"4,321.01","6,145,250"
"Feb 18, 2017",0.122901,0.130873,0.119005,0.124431,"13,458.00","6,221,550"
"Feb 17, 2017",0.125972,0.130485,0.115022,0.122661,"28,259.30","6,133,050"
